output_batch_id,PAIRED,LOSS-VAC,FLOW-FAC,DBULK,PRESSURE,SHRINKAG,DPRES_LU,4PS (G),DSINTER,HV10,A2 15-20,A2 20-75,A275-125,A2 >125,MICRPO-A,MICRPO-B,MICRPO-C,HM25-75,HM75-125,HM>125,SM25-75,SM75-125,SM>125,CONTB 25,CONTB 75,CONTB125,CONTB175,AGB15-20,AGB20-75,AGB75-12,AGB >125,SUM15-20,SUM20-75,BATCH_NB,4PS (S),HC,T°C_SINT,OVEN_BAT,TRS,%CTOT_LU,CO%,CR2N%,TIC%,TANBC60%,MO2C%,NI%,WC%,VC%,CONTR 25,CONTR 75,CONTR125,LOSS-H2,FS_AS_V,FSASTM_V,%CTOT_V,%CFREE_V,%O_V,D10_ASTM,D50_ASTM,D90_ASTM,BET_V
1326,54227.0,1.828386301,4.231920858,3.313288172,1459.403043,21,8.473212828,164.1520537,14.63061322,1423.96569,5.841496578,0.0,0.006061207,0.0,0.012887894,0.018625443,0.0,0.044512549,7.91e-05,0.0,0.0,0.0,0.007989715,0.0,0.0,0.008510252,0.0,0.01583245,0.017228191,0.004237441,0.006478502,4.594724365,0.0,53837.91645,165.0270893,136.7755302,1420.507334,5240.197293,,,,,,,,,,,,,,2.047375452,,,,,,,,,
1327,54226.0,1.83262064,3.893144538,3.310772548,1444.764412,21,8.473218042,164.1965459,14.63102207,1422.471058,5.674376908,,,,,,,,,,,,,,,,,,,,,4.774898562,,,159.7948873,149.6683251,,,,5.701866263,9.175855684,0.190798446,0.075502228,0.076679421,0.027161784,0.617203308,89.91406589,0.09149752,0.169532448,0.109717722,0.0,2.033740013,,,,,,,,,
1328,54230.0,1.855914971,3.949043482,3.289400292,1454.456855,21,8.470496504,162.9991904,14.64014707,1409.64847,4.730114651,,,,,,,,,,0.930205399,,,,,,,,,,,5.454819177,,,160.8398879,149.5251424,,,,5.608745974,9.370419396,0.166595594,0.04949321,0.032303715,0.008902627,0.5667811,89.76537947,0.080048587,0.1850023,0.008059659,0.0,2.084253219,,,,,,,,,
1329,54229.0,1.863422789,4.34509597,3.302103558,1455.363044,21,8.467386831,162.9890839,14.63971596,1408.517884,5.41697512,,,,,,,,,,1.005557208,,,,,,,,,,,4.083249244,,,161.7741295,152.0012186,,,,5.606721239,9.361841615,0.168577534,0.05283749,0.058174502,0.024322711,0.580216809,89.80386214,0.080992064,0.023198504,0.0,0.186868489,2.098810482,,,,,,,,,
1330,54232.0,1.813728674,4.504625784,3.338664999,1379.674863,21,8.501175343,164.1499586,14.65070127,1409.297922,5.753857692,,,,,,,,,,,,,,,,,,,,,5.61690576,,54047.41336,165.2699882,137.4743409,1420.467777,4461.226391,,5.567395317,10.89260234,0.172427792,0.071761863,0.102449905,0.022541512,0.360693408,88.44470143,0.081300651,0.0,0.040338629,0.0,2.028102858,,,,,,,,,
1331,54231.0,1.863222253,4.224192574,3.320555746,1415.948432,21,8.481895187,164.0255555,14.65118536,1408.868701,5.917452663,,,,,,,,,,,,,,,,,,,,,4.926626608,,,163.7368921,146.0467073,,,,5.522820876,11.48774694,0.153385107,0.092759448,0.060764973,0.020153011,0.298020476,87.90646531,0.09006063,0.0,0.0,0.122162128,2.066932066,,,,,,,,,
1332,54234.0,1.796476443,3.653715875,3.326318767,1430.890179,21,8.482975666,165.1798056,14.63987515,1408.674682,4.720871699,,,,,,,,,,,,,,,,,,,,,5.113662574,,,163.1535629,147.9987904,,,,5.666172181,9.411773515,0.192322561,0.140451991,0.121336643,0.039990405,0.327050457,89.72022142,0.071639454,0.0,0.0,0.081839541,2.001321159,,,,,,,,,
1333,54233.0,1.836081272,4.053257638,3.290826372,1431.877736,21,8.476308463,163.8113706,14.64045169,1408.331072,4.476507378,,,,,,,,,,,,,,,,,,,,,4.238609377,,,162.0213814,149.7225991,,,,5.604542532,9.966015039,0.154795929,0.069641145,0.027145018,0.030531677,0.515859036,89.18743506,0.088917905,0.064282418,0.013302532,0.082768919,2.026614093,,,,,,,,,
1334,,1.783620752,3.794667956,3.300180221,1419.98717,21,8.477189993,164.1123578,14.64921172,1415.079225,5.315691014,,,,,,,,,,,,,,,,,,,,,5.227581473,,,163.2199237,151.8067223,,,,5.549933986,11.59086634,0.152463239,0.028019367,0.037256105,0.017467594,0.453714866,87.7873002,0.101267418,0.0,0.0,0.0,1.993141061,,,,,,,,,
1336,,1.713990616,4.370266322,3.337184452,1371.539219,21,8.49876299,160.1994628,14.68111268,1400.563312,4.47332109,,,,,,,,,,,,,,,,,,,,,4.838475221,,,159.8861375,142.128661,,,,5.655704269,8.921785895,0.191648934,0.036537078,0.062667217,0.006251636,0.574353114,90.23950326,0.069199505,0.0,0.065265009,0.0,,,,,,,,,,
1337,,1.721920418,3.905636559,3.333856423,1401.422418,21,8.490759062,160.9897055,14.69,1390.154935,4.508662186,,,,,,,,,,,,,,,,,,,,,4.199043846,,,160.2345077,144.5763543,,,,5.633360249,9.001908148,0.155256446,0.044754103,0.031037773,0.006281293,0.358020301,90.37983591,0.071307625,0.0,0.0,0.0,,,,,,,,,,
1338,,1.72580009,4.251617709,3.348821323,1403.058158,21,8.493915093,160.1501737,14.67912238,1395.932503,5.475922595,,,,,,,,,,,,,,,,,,,,,5.802977066,,,159.8597737,142.0607141,,,,5.659525,9.179655095,0.147000364,0.035798089,0.001280454,0.008948476,0.261782261,90.09725275,0.081407271,4.983910551,0.0,0.034032335,,,,,,,,,,
1339,,1.688689577,4.427541243,3.352652851,1406.832703,21,8.494380258,160.7779057,14.68138194,1397.194797,5.112386036,,,,,,,,,,,,,,,,,,,,,4.594893398,,,161.0147553,140.3025688,,,,5.638019109,9.492247727,0.150501878,0.0,0.00058448,0.011632138,0.257385716,89.82603259,0.078727492,1.815517481,0.007498359,0.091417678,,,,,,,,,,
1340,,1.790869721,4.127984095,3.354633524,1494.387614,21,8.447850124,165.0877853,14.65962879,1391.454096,5.77143565,,,,,,,,,,,,,,,,,,,,,5.290705697,,53802.98746,164.1661231,136.5678417,1420.0,4884.447891,,5.653793939,9.311519877,0.168753101,0.0,0.047996232,0.0,0.264183333,90.10038574,0.078958295,0.0,0.0,0.001804068,,,,,,,,,,
1341,,1.775682129,3.763246225,3.312594565,1518.769765,21,8.435939543,165.2178176,14.65888159,1393.972867,4.262961172,,,,,,,,,,,,,,,,,,,,,4.963447891,,,162.7850116,143.2453367,,,,5.610611305,9.854627709,0.164875459,0.033057182,0.002132393,0.008926752,0.432459375,89.595553,0.091118558,0.0,0.0,0.0,,,,,,,,,,
1342,,1.73596147,3.746919688,3.367451405,1416.659297,21,8.479986778,163.8049502,14.66944937,1394.059221,5.665148846,,,,,,,,,,,,,,,,,,,,,5.108543088,,,162.0612758,140.4499231,,,,5.636090368,9.685034297,0.151568601,0.005207185,0.0,0.003597921,0.470363611,89.48714925,0.088645302,0.147644668,0.079630454,0.0,,,,,,,,,,
1343,,1.783699827,4.691067775,3.407375797,1443.782424,21,8.466368998,164.0804721,14.669581,1392.179805,5.919039012,,,,,,,,,,,,,,,,,,,,,5.871382975,,,161.8955792,144.9296125,,,,5.564289023,10.72880964,0.158677386,0.105675348,0.132479324,0.012591517,0.488746354,88.2701371,0.149931754,0.185484248,0.0,0.169658766,,,,,,,,,,
1345,,1.784400193,4.536626183,3.416459366,1397.410168,21,8.485823038,162.8453936,14.63893985,1406.006734,5.709132025,,,,,,,,,,,,,,,,,,,,,4.762421538,,,163.8096468,145.0123977,,,,5.618973103,10.22120524,0.1762155,0.101138821,0.086610473,0.025654969,0.536993462,88.88032,0.080959994,0.0,0.144836287,0.102725707,,,,,,,,,,
1346,,1.769873082,4.066383836,3.40463478,1368.383443,21,8.495991077,163.1374388,14.65073957,1414.336228,5.255197398,,,,,,,,,,,,,,,,,,,,,5.021802619,,54063.22892,164.9227734,135.6209044,1420.0,5419.649659,,5.613957222,9.699274186,0.157852124,0.113563131,0.142237849,0.023363558,0.555497572,89.2654902,0.108240286,0.046229526,0.0,0.0,,,,,,,,,,
1347,,1.805162766,4.259315843,3.389088239,1400.279465,21,8.494154803,163.2332613,14.64871998,1406.569771,4.731576884,,,,,,,,,,,,,,,,,,,,,4.771956466,,,162.0103701,147.5700201,,,,5.651812131,9.03632875,0.187310668,0.062507052,0.090505937,0.062519083,0.479792653,90.13061272,0.089113678,0.00366738,0.0,0.009481975,,,,,,,,,,
1348,,1.736830637,4.563025022,3.369685879,1431.226727,21,8.479686635,163.225123,14.65080564,1411.226669,5.363356905,,,,,,,,,,,,,,,,,,,,,5.792386627,,,163.1372776,146.9177092,,,,5.811893289,6.863243338,0.197865788,0.03696482,0.040048529,0.029746813,0.338604337,92.39831579,0.068439668,0.0,0.089874345,0.084757607,,,,,,,,,,
1349,54417.0,1.814562054,3.968079337,3.356121047,1415.718962,21,8.481754701,161.7899937,14.65105504,1411.93161,4.236387076,,,,1.988537057,,,,,,,,,,,,,,,,,4.192696701,,54017.99575,165.8798129,136.0837229,1420.0,4678.895983,,5.916967478,7.251725495,0.224021329,0.326625942,0.218049754,0.083800149,0.419405792,91.48095051,0.081439822,0.0,0.091103039,0.016086736,,,,,,,,,,
1350,54416.0,1.812885178,4.340658205,3.32819016,1458.966993,21,8.472825531,160.7722497,14.64987597,1411.710695,4.541594053,,,,2.0,,,,,,,,,,,,,,,,,5.246400399,,,162.8884814,148.765838,,,,5.649817664,9.975483766,0.145471269,0.271784492,0.113425949,0.060339654,0.214126973,89.22077355,0.109343326,0.034523508,0.048931175,0.0,,,,,,,,,,
1351,,1.775860642,4.156492129,3.377947482,1431.779494,21,8.476608411,162.2203737,14.64987326,1416.090314,4.951964794,,,,2.0,,,,,,,,,,,,,,,,,5.139314277,,,160.9011544,154.4460917,,,,5.599034108,10.16442613,0.082833089,0.053740099,0.027745183,0.010540311,0.087383708,89.43677778,0.097944019,0.13765025,0.029688912,0.0,,,,,,,,,,
1352,,1.775003769,4.477719685,3.35350162,1459.322898,21,8.466982752,162.0121653,14.65040991,1423.885769,4.595645269,,,,,,,,,,,,,,,,,,,,,4.120749387,,,162.9781719,154.2679199,,,,5.784167927,8.192525063,0.188190467,0.259394957,0.091327133,0.029668011,0.498911918,90.61070945,0.06817334,0.128164014,0.183440085,0.0,,,,,,,,,,
1354,54423.0,1.797300713,4.027707658,3.329610357,1449.519418,21,8.472621495,162.1619574,14.63939172,1416.529352,5.709371283,,,,,,,,,,,,,,,,,,,,,5.614084302,,,161.8976903,141.5743035,,,,5.671084167,8.625427827,0.153592769,0.050129709,0.069550813,0.0,0.243740798,90.60017026,0.091895433,0.0,0.128742108,0.0,,,,,,,,,,
1355,54424.0,1.70238895,3.895561594,3.401979992,1433.773873,21,8.482720758,161.9735706,14.6504456,1411.637956,5.684588915,,,,,,,,,,,,,,,,,,,,,4.139772923,,,160.8650963,139.9831685,,,,5.663553664,9.020459062,0.141538465,0.062987618,0.079008107,0.01726603,0.233305527,90.46091601,0.079098337,0.0,0.0,0.0,,,,,,,,,,
1356,,1.714502188,4.083766413,3.363213826,1444.811833,21,8.466078242,162.2170151,14.6413073,1413.224133,4.466668984,,,,1.004336072,,,,,,,,,,,,,,,,,4.289803525,,,159.7851487,140.7983249,,,,5.674291881,8.777974886,0.134441285,0.049107905,0.08269509,0.01408863,0.179258045,90.73142636,0.089175279,0.140870271,0.042083582,0.018260846,,,,,,,,,,
1357,,1.746637078,3.94274394,3.345478258,1467.141849,21,8.458859115,162.1431554,14.65079866,1409.952992,5.863368773,,,,,,,,,,,,,,,,,,,,,5.221486113,,,161.0458769,148.0964872,,,,5.517731888,10.84858567,0.14358467,0.004323666,0.0,0.0,0.089633168,88.70169113,0.08132666,0.0,0.0,0.050292893,,,,,,,,,,
1358,,1.763090603,4.183601054,3.405173919,1443.537998,21,8.466483639,163.0018365,14.63946626,1409.074953,5.906788764,,,,,,,,,,,,,,,,,,,,,5.453555956,,,163.1931825,141.9004257,,,,5.692355715,9.530987951,0.258354299,0.049260403,0.053464283,0.05706882,0.120997364,89.61088316,0.142048823,19.0,19.0,18.89936578,,,,,,,,,,
1359,54545.0,1.880405,4.095640716,3.341855335,1450.908615,21,8.466564764,162.1063317,14.63946953,1413.288351,5.539946877,,,,0.988426181,,,,,,,,,,,,,,,,,4.677649184,,54015.72715,166.2292882,129.957,1420.160273,5099.742856,,5.650784866,9.994103327,0.23325895,0.077651399,0.08796594,0.038845107,0.168355784,89.21933235,0.128401256,5.044561427,5.026373119,4.896996734,,,,,,,,,,
1360,54544.0,1.885726342,3.785717325,3.348269875,1421.499056,21,8.484258258,161.77387,14.63913377,1413.956415,4.077100781,,,,0.999667253,,,,,,,,,,,,,,,,,5.459645971,,,162.0037568,143.1086718,,,,5.764674072,6.87807697,0.45001525,0.012853334,0.0,0.098639849,1.017002143,91.44422396,0.098955451,0.0,0.0,0.044506812,,,,,,,,,,
1361,54547.0,1.783737125,3.9162796,3.419246563,1366.379541,21,8.499331501,163.068487,14.6488055,1406.552085,5.834717613,,,,1.014427463,,,,,,1.074615918,,,,,,,,,,,4.1938028,,,160.8345098,148.9115875,,,,5.779609037,7.37633209,0.473108985,0.00023331,0.0,0.128711795,0.463182799,91.67528721,0.058293221,0.062733159,0.110077264,0.072869132,,,,,,,,,,
1363,,1.775135159,4.077903158,3.393040388,1371.993647,21,8.496279993,164.1178491,14.65037194,1418.550866,5.17214559,,,,,,,,,,0.956145347,0.991263286,,,,,,,,,,4.729000154,,,161.8857311,154.0891387,,,,5.729264361,8.593948445,0.255468368,0.037108464,0.052057337,0.051376454,0.579014887,90.42286732,0.052037056,0.0,0.169270327,0.0,,,,,,,,,,
1364,,1.842089942,4.178984077,3.35653433,1518.843813,21,8.441162784,159.9051056,14.62876524,1398.607367,4.940288188,,,,,,,,,,,,,,,,,,,,,5.005398874,,,163.1591801,147.9017732,,,,5.593019892,10.56862058,0.318351316,0.074424652,0.112500214,0.10925128,0.111548384,88.69822611,0.060368643,0.0,0.0,0.17175104,,,,,,,,,,
1365,,1.818274922,4.210835523,3.373815931,1577.744632,21,8.416244391,159.8913941,14.619892,1394.401119,5.261353182,,,,,,,,,,,1.0,,,,,,,,,,4.465006408,,53820.42463,165.2968309,138.0709547,1420.241262,2125.966958,,5.539957999,9.841953129,0.284281612,0.010434019,0.0,0.104075985,0.121622437,89.49870742,0.050017131,0.129320029,0.0,1.05126285,,,,,,,,,,
1366,54644.0,1.704473532,4.114643932,3.344995482,1323.981976,21,8.52117316,161.0479401,14.64091825,1410.867855,5.347333743,,,,,,,,,,,,,,,,,,,,,4.618220814,,54019.89097,164.9212371,137.3734101,1420.0,4742.804405,,5.65092268,8.48120373,0.191822245,0.247854798,0.298174314,0.037827761,0.214406815,90.28987145,0.090131246,0.0,0.132347658,0.0,,,,,,,,,,
1368,,1.764301348,4.304043579,3.404497269,1382.950965,21,8.508507256,162.2061073,14.65868256,1409.848552,4.974677502,,,,,,,,,,,,,,,,,,,,,5.817634204,,53948.30826,164.9442686,134.1984269,1420.455349,2048.040144,,5.63161727,9.161689333,0.132803249,0.079869073,0.081044535,0.011880532,0.161626803,90.5283203,0.089608466,,,,,,,,,,,,,
1369,,1.719739593,4.554109905,3.404083189,1369.123314,21,8.514271333,161.93302,14.66144868,1415.86279,5.952781992,,,,,,,,,,,,,,,,,,,,,4.045754743,,,156.7149132,157.4641756,,,,5.552818759,10.13176677,0.195551977,0.037431553,0.048248464,0.118028003,0.391322733,88.90475571,0.069133598,,,,,,,,,,,,,
1370,,1.769854383,3.875517669,3.405443117,1321.404336,21,8.527303022,161.9290368,14.6588781,1410.175393,4.241808556,,,,,,,,,,1.029512362,,,,,,,,,,,5.11406257,,,155.2631946,157.5963723,,,,5.592395777,9.792932829,0.185258497,0.013827889,0.002743497,0.038513774,0.466868868,89.31496865,0.071305662,,,,,,,,,,,,,
1371,,1.780937625,3.893958239,3.424988281,1325.548702,21,8.527940611,162.0896156,14.67020514,1417.019788,5.255761463,,,,,,,,,,,,,,,,,,,,,4.754194361,,,157.100613,155.3237301,,,,5.640066004,9.787806155,0.167772139,0.110703287,0.150124451,0.050014146,0.519304018,89.15788995,0.077909759,0.0,0.0,0.0,,,,,,,,,,
1372,,1.772091441,4.488660577,3.393667832,1348.993406,21,8.523259879,160.7753651,14.64876077,1410.493163,4.356538774,,,,,,,,,,,,,,,,,,,,,4.286418137,,,160.8827419,151.6543119,,,,5.623130122,8.323302557,0.185347586,0.067307482,0.049452306,0.052834533,0.792840327,90.55534554,0.080543562,,,,,,,,,,,,,
1373,,1.772533004,4.561869793,3.404481644,1350.53888,21,8.520387095,160.9305763,14.6589125,1425.033913,5.446115369,,,,,,,,,,,,,,,,,,,,,4.711429733,,54077.47069,164.7676307,135.8035832,1420.354287,2787.826445,,5.739512193,8.428279199,0.278712145,0.120106701,0.126513256,0.057604758,0.222390265,90.47942792,0.12054216,,,,,,,,,,,,,
1374,,1.802563784,4.398091326,3.341247812,1496.578539,21,8.462212607,159.8380692,14.61960378,1399.204974,9.802223211,,,,,,,,,,,,,,,,,,,,,9.346043652,,,162.1168369,147.8469969,,,,5.71106768,8.496301248,0.265254159,0.080289718,0.086714761,0.038624244,0.121906088,90.68943034,0.119594586,,,,,,,,,,,,,
1375,,1.800899536,4.03764684,3.361698255,1472.765608,21,8.472546538,158.227578,14.6399432,1402.215471,4.107858449,,,,,,,,,,,,,,,,,,,,,4.178697945,,,160.0703573,150.4358683,,,,5.643845038,9.166402351,0.240798174,0.073153044,0.059769554,0.057440946,0.256757418,90.01309752,0.071182564,,,,,,,,,,,,,
1377,54667.0,1.812502871,3.864645136,3.374665199,1521.244677,21,8.451970934,157.9849907,14.65938624,1397.907557,4.244672042,,,,,,,,,,,,,,,,,,,,,4.338186272,,,162.0731093,147.401542,,,,5.654311935,9.69785617,0.204595963,0.094623445,0.098471015,0.060684161,0.418449634,89.22885964,0.092093444,0.185852046,0.0,0.106893201,,,,,,,,,,
1378,54741.0,1.788082505,4.244901881,3.305740678,1391.317263,21,8.485643636,159.0043456,14.66062327,1402.752566,5.885765414,,,,,,,,,,,,,,,,,,,,,5.823441853,,53941.71003,164.8057594,137.6552266,1420.08828,5286.453796,,5.627645641,8.722119037,0.224731131,0.108511959,0.162678255,0.069918589,0.302494574,90.27085987,0.061822214,,,,,,,,,,,,,
1379,54740.0,1.788191151,4.364168938,3.377374938,1484.727179,21,8.45674406,161.149966,14.65900884,1402.114361,5.657149673,,,,,,,,,,,,,,,,,,,,,5.234486915,,,160.0413638,150.1615498,,,,5.593696473,9.024130812,0.229626258,0.0,0.00202113,0.127218412,0.166297096,90.46165223,0.038940615,,,,,,,,,,,,,
1380,,1.868103464,3.884028507,3.365869904,1440.546167,21,8.468087728,159.8697521,14.67005287,1393.904805,4.053569082,,,,,,,,,,,,,,,,,,,,,4.186286668,,,158.8586597,150.4022467,,,,5.625093767,8.845811243,0.245639097,0.081712511,0.090752313,0.057763495,0.416712299,90.30167695,0.059526633,,,,,,,,,,,,,
1381,,1.874349294,4.43387875,3.351843765,1471.329259,21,8.463559376,161.1494709,14.65932003,1394.419958,5.82208619,,,,,,,,,,,,,,,,,,,,,4.692570825,,,161.2721112,152.6896619,,,,5.743721229,9.025477372,0.232151879,0.052089662,0.062698311,0.063049398,0.320961969,90.21741338,0.058692323,,,,,,,,,,,,,
1382,,1.865799435,4.279937406,3.342329978,1483.615893,21,8.461604246,160.8215897,14.64889103,1401.871958,5.160946237,,,,,,,,,,,,,,,,,,,,,5.832289407,,,161.9006397,154.7086642,,,,5.590374132,10.72566851,0.271442254,0.060242409,0.0,0.088678051,0.219721162,88.62897025,0.058370784,,,,,,,,,,,,,
1384,54752.0,1.896590671,4.348721321,3.368511095,1367.05943,21,8.522489251,161.13146,14.65896133,1424.096461,4.958481991,,,,,,,,,,,,,,,,,,,,,4.155558314,,,162.0148942,151.8480373,,,,5.620758507,10.03150869,0.253909377,0.0,0.000192444,0.057640339,0.343785199,89.21482532,0.068274698,,,,,,,,,,,,,
1385,54755.0,1.886231755,3.925234769,3.364322628,1320.828058,21,8.53796742,163.2259049,14.68050915,1415.939273,5.275788992,,,,,,,,,,,,,,,,,,,,,5.308659221,,,161.2251007,151.3113131,,,,5.972024721,9.750389352,0.22662081,0.074210032,0.0,0.056797392,0.56980195,89.19047003,0.09047601,,,,,,,,,,,,,
1386,54754.0,1.882379651,4.150099963,3.406845179,1306.251821,21,8.552373442,163.1713421,14.68074491,1416.401313,5.464788884,,,,,,,,,,,,,,,,,,,,,4.34514962,,,160.9086877,151.6563503,,,,5.597225693,9.281163137,0.157758721,0.0,0.0,0.000643422,0.241351047,90.22150709,0.078081682,,,,,,,,,,,,,
1387,,1.852394882,4.502800257,3.405441241,1306.270057,21,8.551473134,162.8268006,14.68053253,1411.531192,5.029790181,,,,,,,,,,,,,,,,,,,,,5.55421411,,,161.0492974,152.0469247,,,,5.57150354,9.548195746,0.228895029,0.069263294,0.087960918,0.040906643,0.635243353,89.2981647,0.090273977,,,,,,,,,,,,,
1388,,1.871667143,4.469986405,3.385047507,1316.35805,21,8.543009294,163.2395201,14.6590144,1413.613421,4.376152804,,,,,,,,,,,,,,,,,,,,,5.828589625,,,162.0557067,154.6495376,,,,5.628921776,10.60985111,0.188576153,0.083187881,0.083381096,0.057931546,0.323135252,88.65143578,0.100109799,,,,,,,,,,,,,
1389,,1.865016954,4.099194144,3.383334843,1323.055587,21,8.541941906,163.193752,14.66942459,1425.708892,5.242200382,,,,,,,,,,,,,,,,,,,,,4.561121906,,,164.176396,152.6134846,,,,5.566629926,9.328912713,0.288583622,0.088886121,0.109705016,0.087130755,0.783960302,89.16467874,0.069651238,,,,,,,,,,,,,
1390,,1.827122083,3.988752448,3.396153511,1328.002682,21,8.539262454,162.786764,14.65112785,1431.433815,5.165687195,,,,,,,,,,,,,,,,,,,,,4.732854594,,54016.11194,163.0199164,136.4757613,1420.560382,2692.451497,,5.47198203,9.931496736,0.597660579,0.057414499,0.079196251,0.077214304,0.648262735,88.68101438,0.068994516,,,,,,,,,,,,,
1391,,1.806154858,4.254319839,3.377201202,1351.430892,21,8.534372075,163.0210921,14.65873058,1426.845003,4.355918033,,,,,,,,,,0.998504699,,,,,,,,,,,5.334199535,,,159.8743919,158.4984216,,,,5.573867041,10.63197015,0.208517421,0.003596031,0.0,0.062081049,0.304728839,88.8372514,0.088812776,,,,,,,,,,,,,
1392,,1.813664015,4.042690821,3.445882018,1308.490446,21,8.545738599,163.791968,14.67070064,1423.528292,5.858456408,,,,,,,,,,,,,,,,,,,,,4.640848833,,,160.872607,156.5872831,,,,5.612531723,8.680561886,0.35078047,0.065348984,0.072368097,0.096627133,0.577417347,89.9343105,0.05035883,,,,,,,,,,,,,
1394,54837.0,1.835326042,3.47456256,3.252880439,1444.565193,21,8.476679363,162.977027,14.63091649,1432.357498,4.159404117,0.010549153,0.007992088,0.0,0.0,0.016761343,0.0,0.0,0.004900997,0.0,0.03516725,0.0,0.0,0.0,0.000454666,0.0,0.0,0.000139385,0.011098383,0.006361728,0.0,5.855741726,0.080870172,54662.34591,164.7758745,151.1154607,1420.483697,4832.708025,,,,,,,,,,,,,,,,,,,,,,,
1395,54836.0,1.830891346,4.199885969,3.362007813,1478.056432,21,8.466440732,165.1326649,14.62027294,1400.570178,4.328576652,,,,,,,,,,,,,,,,,,,,,4.80163986,,,167.2426947,141.1151657,,,,5.523494537,10.16781287,0.348954867,0.080956436,0.002676247,0.124900962,0.588427441,88.57097539,0.0,,,,,,,,,,,,,
1396,54839.0,1.69827337,4.117892682,3.302654312,1402.396012,21,8.50008465,163.8984261,14.65063526,1402.623522,5.656766533,,,,,,,,,,,,,,,,,,,,,4.306069919,,,164.1518723,145.8007483,,,,5.449535072,11.34107694,0.41463977,0.0,0.003082825,0.13991108,0.207891316,87.73388961,0.048675163,,,,,,,,,,,,,
1397,54838.0,1.704194625,4.074456279,3.307613028,1434.70707,21,8.490509232,163.0986285,14.64897387,1406.574892,5.286776966,,,,,,,,,,,,,,,,,,,,,4.515543219,,,163.1841041,146.7001674,,,,5.564360896,10.11708869,0.45858714,0.104659855,0.157703269,0.128488411,0.602479603,88.37577577,0.048423559,,,,,,,,,,,,,
1398,54841.0,1.726246308,3.990912534,3.323694226,1435.186968,21,8.491096069,162.8999802,14.64969172,1420.619512,5.32336874,,,,,,,,,,,,,,,,,,,,,4.696998293,,,162.7947736,146.0046044,,,,5.565491028,9.154137119,0.344135779,0.0,0.099676064,0.063762316,1.16660328,89.12316762,0.078330026,,,,,,,,,,,,,
1399,54840.0,1.72558207,3.95394178,3.315524422,1442.371547,21,8.476801617,163.1158681,14.65103557,1433.319351,5.222225704,,,,,,,,,,,,,,,,,,,,,4.970561324,,,163.7276472,147.3879696,,,,5.63041916,8.323309057,0.32589051,0.124192879,0.140589504,0.063389828,1.018722917,89.88254786,0.061103602,,,,,,,,,,,,,
1401,54849.0,1.7978692,3.966972642,3.377279185,1500.213468,21,8.458787823,159.9385704,14.63069435,1395.543411,5.176825911,0.017521783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05747473,0.0,0.001728592,0.0,0.0,0.0049254,0.0,0.0,0.013825435,0.0,0.0,5.230963145,0.0,,160.2756411,148.642862,,,,,,,,,,,,,,,,,,,,,,,,,
1402,54852.0,1.745676428,4.323592249,3.291329882,1497.762212,21,8.46345798,160.8488072,14.64148563,1390.435216,4.926841298,,,,,,,,,,,,,,,,,,,,,4.315692244,,,159.9007867,150.082497,,,,5.412720563,12.08912639,0.329775782,0.005570583,0.002869845,0.144274902,0.326076449,87.22309344,0.059691672,,,,,,,,,,,,,
1403,54851.0,1.751842782,4.040406415,3.314163178,1497.435785,21,8.463751614,158.769664,14.64041872,1392.035603,4.118957918,,,,,,,,,,,,,,,,,,,,,4.744509081,,,161.1006299,146.344837,,,,5.370150858,13.0730415,0.276656505,0.0,0.0,0.132162906,0.207186352,86.20539198,0.0,,,1.004939198,,,,,,,,,,
1404,54854.0,1.714497058,4.415575817,3.312552777,1533.206247,21,8.451188491,159.0013053,14.60993629,1396.33198,4.339470252,,,,,,,,,,,,,,,,,,,,,5.580470443,,,164.0573118,144.2433928,,,,5.565338592,9.900015842,0.354578825,0.057228671,0.003233124,0.087548901,0.23581087,89.47358799,0.071470816,,,,,,,,,,,,,
1405,54853.0,1.724023954,4.131108531,3.286179871,1515.356188,21,8.451705625,159.1875214,14.60943613,1396.585912,5.586491609,,,,,,,,,,,,,,,,,,,,,5.588922833,,,165.2789852,141.3336639,,,,5.710931734,8.575436677,0.308445533,0.08577024,0.068682013,0.092838271,0.349506765,90.38471818,0.070133142,,,,,,,,,,,,,
1409,,1.717017763,3.857545112,3.247268379,1659.954926,21,8.375893721,158.0551036,14.60110853,1410.33379,,,,,,,,,,,,,,,,,,,,,,,,54753.0391,160.9843389,157.644997,1420.0,5359.668465,,5.608576666,9.264025983,0.3348545,0.007179388,0.0,0.176113997,1.245927917,88.99769229,0.061606621,,,,,,,,,,,,,
1410,,1.756179762,4.138886799,3.233924483,1600.934682,21,8.399779643,158.8903631,14.63088443,1408.421065,,,,,,,,,,,,,,,,,,,,,,,,,160.167023,161.0664043,,,,5.532823925,9.02608308,0.429236073,0.041446543,0.058603768,0.183021946,0.571019917,89.43500927,0.050267883,,,,,,,,,,,,,
1411,,1.788385429,4.158174939,3.212665796,1591.451249,21,8.404468327,158.9685192,14.64136047,1395.231068,,,,,,,,,,,,,,,,,,,,,,,,,160.830358,160.1969497,,,,5.384515367,12.88660478,0.264709304,0.009339867,0.0,0.11652796,0.22011922,86.57630899,0.081013836,,,,,,,,,,,,,
