output_batch_id,total_pct,ingredient_count,pct_entropy,total_pct_CHG,total_pct_Co,total_pct_WC,top1_element,top1_pct,top2_element,top2_pct,mean_CHG_TANBC60%,mean_CHG_CARBON_TOTAL_LU,mean_CHG_PARAFFIN_RATE,mean_CHG_WC_RATE,mean_CHG_CO_RATE,mean_CHG_VC_RATE,mean_CHG_CR2N_RATE,mean_CHG_NI_RATE,mean_CHG_MO2C_RATE,mean_CHG_TANBC60_RATE,mean_CHG_TIC_RATE,mean_CHG_%CTOT_LU,mean_CHG_CO%,mean_CHG_VC%,mean_CHG_CR2N%,mean_CHG_TIC%,mean_CHG_WC%,mean_CHG_4PS (G),mean_CHG_LOSS-VAC,mean_CHG_4PS (S),mean_CHG_HC,mean_CHG_CONTR 25,mean_CHG_CONTR 75,mean_CHG_CONTR125,mean_CHG_MO2C%,mean_CHG_NI%,mean_CHG_FS_AS_V,mean_CHG_%O_V,mean_Co_FS_AS_V,mean_Co_%O_V,mean_VC_FS_AS_V,mean_VC_%CTOT_V,mean_VC_%CFREE_V,mean_VC_%O_V,mean_VC_%CTOT_LU,mean_WC_FS_AS_V,mean_WC_FSASTM_V,mean_WC_%CTOT_V,mean_WC_%CFREE_V,mean_WC_%O_V,mean_WC_DPRESS_V,mean_WC_%CTOT_LU,mean_WC_D10_ASTM,mean_WC_D50_ASTM,mean_WC_D90_ASTM,mean_CHG_RESTRICT-USE,mean_CHG_FE%,mean_CHG_FE_RATE,total_pct_Par
1438,0.100377,7,1.096364692,0.015,9.4e-05,0.00032,WC,0.600265574,CHG,0.0,0.094882828,5.713158316,1.491040309,91.35311938,8.097118887,0.085892578,0.230952726,0.495302955,0.091592339,0.087908471,0.272035652,5.551592082,8.060184389,0.085602959,0.232214814,0.273722804,91.29904578,150.8449379,1.104887593,165.9287489,215.9776347,0.395770458,0.073893406,0.003286619,0.095414616,0.46162389,,,1.20549271,0.423201019,1.177249817,17.68931921,1.089877437,0.257811196,17.5794796,4.90387005,3.989044462,6.100862654,0.01,0.020135489,8.886390086,6.120126334,2.202940333,5.5846911,10.591597,,,,
1439,0.100367,7,1.358899637,0.015,0.444095743,7.545593701,WC,6.346278073,WC,2.823340241,0.089421544,5.720962887,1.495972483,91.36183941,8.078537399,0.086029054,0.227809057,0.463559228,0.094323987,0.087975354,0.270035305,5.513648847,8.053303721,0.085272319,0.233638969,0.270185566,91.42953494,148.6879356,1.072485501,168.8355592,214.640765,0.302019156,0.010290627,0.086118829,0.091696787,0.473700656,,,1.205878831,0.417399172,1.180849526,17.69669446,1.076184674,0.261769666,17.59712623,4.929187779,4.005825053,6.108297503,0.010353,0.019916271,8.927863531,6.10326811,2.200402352,5.594670595,11.15833035,,,,
1440,0.100367,6,1.054744274,1.381659095,0.350913156,0.00032,WC,0.01,CHG,1.339903288,0.085331353,5.721471636,1.4997654,91.36485892,8.022027571,0.086462437,0.229491142,0.47647711,0.095097676,0.088373093,0.268073442,5.604341856,8.111715245,0.087656558,0.23028673,0.269324983,91.32718546,151.8244302,1.094715719,169.2794601,215.1182929,0.39332207,0.0,0.083258576,0.092159839,0.487149201,,,1.201482472,0.416203834,1.17944494,17.69638063,1.087364809,0.265432273,17.58153754,4.900101318,4.014292355,6.109208246,0.01,0.020192735,8.929967326,6.099320106,2.209647927,5.578067827,10.80953942,,,,
1441,0.100367,7,1.527307318,0.015,0.695512412,0.00032,WC,4.312342612,WC,0.0,0.090065276,5.719631923,1.500178631,91.41957449,8.070133874,0.086237346,0.227730208,0.47433906,0.092085879,0.089405711,0.26864764,5.607530367,8.014843419,0.086142294,0.226415464,0.268828499,91.39037665,151.6472799,1.096157369,169.1451534,212.4646709,0.3228233,0.017252841,0.0,0.094342494,0.487491552,,,1.199892986,0.416224305,1.177709371,17.69371703,1.069134117,0.26382157,17.59447668,4.923102488,4.005405925,6.110637164,0.01,0.01985753,8.933656856,6.108647649,2.20641636,5.53606546,10.55278309,,,,
1442,0.100372,7,1.289481831,2.739101713,9.4e-05,1.795118883,WC,0.01,CHG,0.423251815,0.095356187,5.642228224,1.487434151,91.01186299,8.473005165,0.084866155,0.212038785,0.490822404,0.092112076,0.089068869,0.271245433,5.557484651,8.555014824,0.094413457,0.213864661,0.268517105,91.07599482,150.1712347,1.110896791,164.1667492,220.5510711,0.458817308,0.0,0.0,0.092637371,0.474685577,,,1.202960359,0.41949543,1.181173648,17.68931204,1.082877808,0.25637405,17.59603014,4.869218379,3.98549245,6.109751808,0.010373373,0.019900743,8.928974835,6.120432919,2.205141156,5.594164509,10.36695254,,,,
1443,0.100387,6,1.030612983,5.683791786,9.4e-05,0.00032,WC,0.01,CHG,0.0,0.095482793,5.719260749,1.46823027,91.36807082,8.136567184,0.086135566,0.23177304,0.486047967,0.093166305,0.089054612,0.273065979,5.605154084,8.029435123,0.084517549,0.228838311,0.270943111,91.4549326,149.0313091,1.0770788,168.8914874,210.5564632,0.504418605,0.082067827,0.087145377,0.092383587,0.481856967,,,1.299387216,0.38172832,1.180605366,17.68775768,1.078958162,0.254837089,17.58517484,4.81036631,3.959001156,6.129556293,0.01,0.01012243,8.881027286,6.128904354,1.82339349,5.124854533,10.34445693,,,,
1444,0.100367,7,1.358170615,0.282736487,0.38588106,7.036971998,WC,0.01,WC,0.932912313,0.097408439,5.715626605,1.477258913,91.41987983,8.023717067,0.084976948,0.234005706,0.46568537,0.092104455,0.088026624,0.268469104,5.595482535,8.073719071,0.085839632,0.233088377,0.269435044,91.42729197,149.7041988,1.118246657,169.0555061,209.1849286,0.487753273,0.0,0.0,0.094219115,0.477242086,,,1.300013667,0.381743458,1.17832905,17.69031252,1.082691894,0.258985777,17.59096557,4.810356282,3.949750486,6.129213308,0.01,0.01,8.880572898,6.132223586,1.840938803,5.17900245,10.72184629,,,,
1445,0.100387,7,1.053438511,0.015,9.4e-05,1.604247715,WC,4.079414923,CHG,3.06551191,0.091677587,5.714994508,1.472403848,91.37058549,8.112445063,0.086142821,0.233323323,0.463687028,0.092177276,0.088720278,0.269399055,5.605944462,8.022066562,0.085068877,0.227791781,0.260462965,91.42967309,149.6215838,1.112308452,169.7371829,214.086237,0.510831985,0.0,0.118849985,0.093846932,0.493520548,0.622610831,0.267710321,1.299684294,0.37958337,1.181923156,17.68984838,1.083551827,0.260325236,17.59256026,4.791424899,3.938087556,6.13020663,0.01,0.010018614,8.924711612,6.139517177,1.85887528,5.340262003,10.59642714,,,,
1446,0.100387,7,1.042122324,0.015,9.4e-05,0.00032,WC,7.058627887,CHG,0.0,0.093462971,5.721806992,1.4836661,91.41512552,8.096654624,0.085741736,0.22970633,0.487266202,0.094701839,0.09008196,0.271980278,5.523431358,8.159911909,0.087709558,0.226913704,0.261254131,91.4163375,150.9861895,1.09695204,169.2700695,210.8588536,0.490524514,0.113840143,0.101887577,0.091171949,0.507146956,0.582517949,0.272569119,1.304517528,0.382723785,1.181344301,17.69589809,1.077568264,0.258277589,17.58965054,4.747119169,3.945141233,6.129978085,0.010272831,0.01,8.922696341,6.139290153,1.880399712,5.315718977,10.8169557,,,,
1447,0.100367,7,1.460948191,5.037923737,0.404197329,0.00032,WC,0.01,WC,0.0,0.084657213,5.718873434,1.480924307,91.40187935,8.09697572,0.085817825,0.231051698,0.479196217,0.092333254,0.09216154,0.27165427,5.538769934,8.112608968,0.084839773,0.229138632,0.266480435,91.30552264,148.4335349,1.06786635,168.9202202,214.8677076,0.303518074,0.0,0.012423086,0.091417602,0.461646029,,,1.202968,0.389049898,1.181566266,17.69310247,1.072327032,0.257165138,17.5973111,4.866605654,4.074155704,6.10072734,0.01,0.017026042,8.899288643,6.103694979,2.243379058,5.683982441,10.34590833,,,,
1448,0.100361,8,1.164383014,0.015,9.4e-05,6.514007784,WC,0.01,CHG,1.305548528,0.090269606,5.698769957,1.478995594,91.24225615,8.168434482,0.081681222,0.235929734,0.490912553,0.100909184,0.087890987,0.269875254,5.526207218,8.200405884,0.083836436,0.238173215,0.270356533,91.23917635,154.6850226,1.118365456,162.6026395,217.764508,0.615061559,0.021010219,0.036610844,0.102705702,0.463310486,,,1.204506001,0.386617838,1.179083842,17.68899252,1.088532294,0.256054892,17.59317305,4.922965713,4.103736191,6.089841732,0.010203176,0.020106693,8.898842914,6.089292361,2.392981784,5.830279345,9.943226113,,,,
1449,0.100363,7,1.438441408,0.015,0.701293606,0.00032,WC,0.01,WC,0.0,0.089873017,5.68576707,1.515509442,90.94759493,8.375614971,0.082031753,0.258237207,0.471848068,0.106640084,0.088870202,0.267576832,5.531826872,8.375807514,0.083632387,0.253205278,0.273481883,90.98185926,158.1667725,1.103795271,157.0402648,225.421816,0.675484449,0.0,0.081221114,0.108058796,0.475428297,,,1.20336593,0.390661109,1.1774384,17.68362719,1.069343758,0.259140222,17.58610032,4.877849581,4.079329192,6.097773294,0.010391587,0.019883204,8.885046264,6.093741633,2.247866171,5.71368777,9.898344976,,,,
1450,0.100373,6,1.04815331,0.015,9.4e-05,0.00032,WC,1.213747627,CHG,0.0,0.08611669,5.688889513,1.501491044,90.98900188,8.412838477,0.082786787,0.251702359,0.493694264,0.106458676,0.087805209,0.271574039,5.566162022,8.427049291,0.081417964,0.251040916,0.268772014,91.03753306,159.0316063,1.072822249,156.2145181,226.0111995,0.683482488,0.025886317,0.083473942,0.107015071,0.466444777,,,1.196437013,0.39210449,1.181972793,17.68933418,1.08168726,0.255281357,17.58736549,4.837095566,3.957258096,6.119771565,0.01,0.02014248,8.875371654,6.100120409,1.857108125,5.281243149,10.70569058,,,,
1451,0.100373,6,1.04900078,3.096689135,0.036991149,5.848996248,WC,6.139095865,CHG,0.0,0.090882006,5.684222192,1.504833762,90.99060893,8.419575944,0.082358278,0.252552538,0.474808129,0.105113426,0.089544096,0.273120469,5.554747463,8.393085863,0.082903569,0.255118834,0.270528497,90.96665613,160.4259492,1.090467721,156.5032951,220.731713,0.732588629,0.065255676,0.062354073,0.104677203,0.492083467,,,1.200899523,0.387462637,1.177278054,17.6936236,1.078108205,0.263672001,17.592374,4.833900313,3.963474508,6.120102702,0.01,0.019824417,8.874797371,6.100775638,1.841854982,5.297200172,10.68622465,,,,
1452,0.100231,7,1.013979856,6.156130333,0.102130004,2.737256205,WC,7.61520192,CHG,2.612803647,0.082784573,5.678405099,1.593413256,91.18533489,8.420595372,0.055729531,0.119462994,0.48545907,0.041076428,0.089546978,0.268710309,5.558959534,8.389022803,0.057141206,0.117839733,0.265354515,91.08022525,159.1707346,1.117516685,161.6425388,201.9016053,1.230785112,0.0,0.0,0.039732864,0.492604597,0.578509365,0.232835494,1.194433584,0.387533003,1.180377107,17.68345572,1.070287518,0.2580355,17.58442171,4.874198631,4.050265382,6.129905679,0.010066326,0.019833075,8.834024292,6.126418823,1.866034497,5.253298525,10.26838144,,,,
1453,0.100241,6,0.764076893,0.015,0.189221415,0.00032,WC,0.01,CHG,1.952598276,0.092842983,5.675774984,1.584045642,91.16941713,8.413188407,0.057782693,0.112860295,0.479196473,0.041479097,0.089909038,0.271793787,5.573379196,8.416495944,0.057082487,0.11725856,0.262605284,91.15055023,160.2329561,1.113571597,160.6577706,202.4621383,1.3030772,0.072971019,0.158882768,0.040200825,0.49786142,0.598202594,0.233443494,1.203743909,0.389294607,1.178564266,17.68710996,1.071493651,0.26190106,17.58310764,4.893987694,4.073645721,6.129447663,0.01,0.020001829,8.82359161,6.130116621,1.867146869,5.303411405,10.57413777,,,,
1454,0.100201,6,1.200332436,3.709809099,0.614296839,0.896528748,WC,0.01,WC,1.283893007,0.088256241,5.678034245,1.600820874,91.1181047,8.365819811,0.055303621,0.115351291,0.486193172,0.040955988,0.089642948,0.26803422,5.617124323,8.421702178,0.057146728,0.116798395,0.272462872,91.21378558,157.7871397,1.070640162,159.6160849,205.435975,1.43643084,0.000211153,0.049184626,0.040888985,0.463631426,,,1.202125653,0.388775957,1.177802937,17.69615297,1.090702259,0.260092226,17.58963792,4.773595662,3.941521901,6.122840552,0.01,0.019821334,8.863209659,6.121833144,1.743274881,5.3421051,10.69015684,,,,
1455,0.100394,7,1.08941674,0.015,0.680975026,0.00032,WC,4.001980191,CHG,3.347380505,0.084140856,5.698724189,1.531344479,91.12854043,8.22868631,0.079384298,0.255218486,0.493030095,0.102665384,0.081153824,0.263594255,5.50888089,8.164832216,0.080400034,0.249053774,0.262727185,91.10131486,158.8376162,1.104546568,157.682373,223.5924457,0.780571699,0.005139366,0.0,0.104070782,0.485005226,,,1.203670627,0.388864222,1.177132126,17.68494581,1.087637837,0.255404466,17.58017772,4.711108861,3.870977495,6.11978719,0.010359621,0.020017461,8.883750857,6.119956052,1.709767418,5.352103722,10.1229656,,,,
1456,0.100415,7,1.516649497,3.208943347,9.4e-05,0.257605486,WC,0.066024728,WC,0.0,0.08339364,5.746554261,1.622960501,91.59474991,7.553220646,0.074032409,0.245851406,0.487213881,0.092445681,0.074580979,0.246348904,5.51914835,7.514894568,0.073185564,0.24563924,0.253777091,91.56875751,158.9014546,1.087607685,160.022458,223.7474278,0.894294327,0.061591285,0.0,0.094380446,0.499539835,,,1.203067938,0.392694989,1.17793461,17.6901966,1.081193177,0.260326,17.57776181,4.791400512,3.942670982,6.124004361,0.010220693,0.020100271,8.877692328,6.123623945,1.841768926,5.477228091,10.33513127,,,,
1457,0.100415,6,1.038560443,0.015,0.295545967,5.168706557,WC,0.01,CHG,0.0,0.077605963,5.751315483,1.653644727,91.55607268,7.566590801,0.075174342,0.244630108,0.495467848,0.09188204,0.07454045,0.252681351,5.57141749,7.533843504,0.074412903,0.245800934,0.248924371,91.50387933,158.3859677,1.074829398,159.1590969,221.1607834,0.675596503,0.0,0.0,0.094962315,0.470345916,,,1.197492359,0.386725881,1.180220281,17.68730244,1.090375283,0.26438653,17.60189237,4.932287716,4.002652182,6.130751556,0.01,0.019822159,8.868651456,6.13014551,2.058176011,5.720143465,10.60209564,,,,
1458,0.100415,6,1.038602012,3.033377292,0.566519603,1.188376841,WC,0.01,CHG,0.0,0.085292084,5.750200481,1.659892325,91.50368276,7.583977909,0.075413157,0.245325249,0.493313147,0.09471392,0.078629951,0.253143043,5.533343261,7.588787055,0.0745109,0.24323107,0.253577415,91.62685395,160.1151722,1.089004424,158.6257684,224.9933541,0.690646437,0.0,0.101136451,0.091659937,0.494709869,,,1.197893469,0.388662764,1.180046621,17.68869975,1.087858151,0.264794545,17.60276957,4.89979634,4.015574786,6.130566061,0.01,0.020021337,8.868088605,6.13020305,2.054663782,5.687135683,11.18290062,,,,
1459,0.100412,8,1.184947392,0.015,0.185059954,4.290069966,WC,5.522824911,CHG,1.394708047,0.072117979,5.750447906,1.628310873,91.49620522,7.640662918,0.074772998,0.245240855,0.49008268,0.093844697,0.075380684,0.230155557,5.567703067,7.580905533,0.075646543,0.24447812,0.230797261,91.50971518,158.6277942,1.096428637,159.2042223,220.8832651,0.68373133,0.094637251,0.0,0.092703496,0.495718923,,,1.205380089,0.388628268,1.177549942,17.68957845,1.078065983,0.259225346,17.59913933,4.718109728,3.910003872,6.100940137,0.01,0.020132539,8.855387342,6.11081582,2.04055104,5.568477859,9.983398633,,,,
1460,0.100428,7,1.422806149,1.53048692,0.55823345,0.00032,WC,1.551677688,WC,0.0,0.076984048,5.746798054,1.711370827,91.65200997,7.657780995,0.071343235,0.226268276,0.417438541,0.089324166,0.074656696,0.18183801,5.522096085,7.586310617,0.073326205,0.226105316,0.176644082,91.55795505,151.1781523,1.222677477,144.3161776,237.656117,0.055007171,0.101773056,0.0,0.091254016,0.406934519,,,1.297555302,0.36799142,1.178517489,17.68838459,1.085087475,0.261652979,17.58590117,4.801928213,3.830699626,6.092395612,0.027814938,0.017516794,8.966273279,6.109190147,1.657094333,5.235339577,10.50935411,,,,
1461,0.100428,6,1.043827295,0.540191819,9.4e-05,0.00032,WC,0.804954662,CHG,0.0,0.065765794,5.741330335,1.689937724,91.64128041,7.606828065,0.07148157,0.225554392,0.397232555,0.090779372,0.072705924,0.181703485,5.601039299,7.690147135,0.072639242,0.219970797,0.177424117,91.60677282,150.9961629,1.21902752,144.9868007,240.3787814,0.077744665,0.0,0.0,0.0889488,0.40310524,,,1.304592408,0.367511242,1.178865366,17.68648548,1.06927709,0.258198121,17.59637543,4.846467332,3.854807744,6.09055886,0.019844505,0.01,8.944780413,6.109113149,1.535204329,5.081541833,10.06286713,,,,
1462,0.100428,7,1.460711257,0.015,9.4e-05,6.245780325,WC,0.01,WC,0.0,0.081649747,5.742776043,1.719108556,91.65266137,7.631288867,0.071174773,0.223144556,0.392673924,0.088700426,0.074102423,0.178451167,5.583096808,7.643802582,0.071003533,0.223595054,0.181435278,91.66847232,151.1026545,1.227700434,143.9831242,235.3769639,0.0,0.000997544,0.014348111,0.091481269,0.390604644,,,1.298241965,0.36857971,1.17891604,17.68649079,1.079477945,0.264770201,17.5963135,4.856039479,3.867307243,6.095947303,0.020396129,0.01,8.949348608,6.114204738,1.618273939,5.10962615,9.568585124,,,,
1463,0.100438,6,1.053650695,0.015,0.000410821,6.54466714,WC,0.01,CHG,2.98736818,0.081694693,5.747348646,1.70941103,91.67535308,7.626894625,0.07291675,0.219884532,0.38962496,0.090382935,0.073695086,0.179380392,5.509807213,7.625577371,0.070201147,0.224153833,0.182932833,91.59880361,151.795503,1.221541814,144.4880305,235.925098,0.0,0.0980217,0.06452544,0.089232992,0.401119171,,,1.300683565,0.373837892,1.181773596,17.68489394,1.069335711,0.260455383,17.58652168,4.798221511,3.856872485,6.110518084,0.019868641,0.01,8.945193836,6.120569484,1.817466464,5.182459811,10.04309049,,,,
1464,0.100423,7,1.33112156,6.747026414,9.4e-05,0.00032,WC,1.179506739,CHG,2.627308908,0.081585569,5.663899731,1.722689708,91.18250984,8.181680693,0.071788436,0.210932717,0.402329532,0.089751209,0.072414182,0.177041909,5.580715463,8.196822664,0.083085353,0.208087628,0.176252962,91.15969463,151.1213964,1.249186598,147.3434094,243.8509503,0.0,0.025428157,0.025022975,0.088415741,0.410557445,,,1.304562224,0.370966448,1.17871958,17.68442833,1.07080658,0.256666688,17.58146627,4.821046358,3.861718019,6.109445151,0.020291396,0.01,8.950660838,6.120724094,1.814620924,5.20518391,9.913709928,,,,
1465,0.100423,8,1.655521593,0.015,0.056442979,2.023255575,WC,2.965611437,WC,0.0,0.067010665,5.660761775,1.720689256,91.23993959,8.165724405,0.071775212,0.211578228,0.404594772,0.08918962,0.073334858,0.177729201,5.517792404,8.208228017,0.083886931,0.215159317,0.180604658,91.19839985,148.7378939,1.228779672,147.5707708,242.820627,0.0,0.105420644,0.074301643,0.089615305,0.397153243,,,1.298512516,0.372962771,1.181576466,17.69077555,1.088624662,0.258421349,17.59992465,4.842832349,3.820369558,6.109600335,0.020094091,0.01,8.908356002,6.113515179,1.734460705,5.306706988,10.35770971,,,,
1466,0.100423,7,1.29403337,0.015,0.560229011,0.00032,WC,0.01,CHG,1.958442932,0.071669149,5.663166613,1.688689061,91.21241399,8.239342745,0.071284339,0.215598581,0.416508009,0.088503992,0.072314758,0.182340062,5.562304807,8.16825054,0.082952715,0.213498726,0.178139699,91.14545573,149.1583173,1.209597428,148.0838413,244.8013963,0.0,0.0,0.091989878,0.088670142,0.402342909,,,1.304819676,0.371045591,1.182837681,17.69109677,1.090082036,0.255702434,17.58920169,4.89049979,3.829379579,6.109670834,0.020187154,0.010097067,8.898526298,6.109151848,1.730515536,5.386724468,11.08338972,,,,
1467,0.100423,7,1.311447251,0.672526574,9.4e-05,0.00032,WC,4.265030598,CHG,0.0,0.07677714,5.660313641,1.72301268,91.2461391,8.190920474,0.072719606,0.208469915,0.420607349,0.089891093,0.071408298,0.179637529,5.50533543,8.137907968,0.082270839,0.20694513,0.183543795,91.2024948,151.0517262,1.245608305,146.9697052,240.8835018,0.037580795,0.011249409,0.0,0.088363216,0.406510816,,,1.303312734,0.366179397,1.177452105,17.68417892,1.09126662,0.2601244,17.58979507,4.906026141,3.807174599,6.109934897,0.019946137,0.010012955,8.895957077,6.110783822,1.726236333,5.398051671,10.78544402,,,,
1468,0.100476,9,1.699808697,3.947565913,9.4e-05,3.59848302,WC,6.701404078,CHG,0.604836226,0.059194505,5.815842053,1.690220898,94.8118172,4.72313217,0.07592333,0.256522273,0.428466591,0.105967392,0.057223751,0.196699296,5.667723583,4.631300185,0.07492072,0.2552274,0.191757697,94.72889794,148.6559111,1.23779235,139.8536418,238.0633266,0.069166808,0.061608798,0.085534977,0.104013447,0.435074267,,,1.297408772,0.369135629,1.181376219,17.69047038,1.090741284,0.261638406,17.60214522,4.771531356,3.773728916,6.101124524,0.011075762,0.01,8.959354251,6.109769921,1.486259991,4.949677317,9.665081455,,,,
1469,0.100419,8,1.589713714,0.015,9.4e-05,0.00032,WC,0.01,CHG,0.0,0.048770877,5.832548329,1.45063167,94.74344642,4.748599194,0.076788636,0.269790118,0.431766244,0.105833785,0.055659781,0.193694325,5.73854504,4.696722308,0.076274071,0.264469771,0.197801693,94.83143306,156.4712525,0.779064564,144.760193,230.1579763,1.052559984,0.0,0.048941976,0.103077167,0.419011982,,,1.300296329,0.373349024,1.177936412,17.69031647,1.088540459,0.257403273,17.6028317,4.790937738,3.775580906,6.099738327,0.010220691,0.010154931,8.973067928,6.109220635,1.462455189,4.911294613,10.173454,,,,
1470,0.100324,8,1.574273522,0.582575053,0.306077317,0.00032,WC,4.598949119,CHG,0.0,0.055731204,5.851428641,1.121399277,94.74912258,4.763741884,0.079320772,0.285740298,0.424755897,0.10457186,0.05603315,0.194251211,5.701827643,4.7729747,0.078500936,0.277157785,0.194569847,94.71104498,165.3267599,0.054048193,153.323782,215.6969234,2.5710645,0.0,0.0,0.104339167,0.430988163,,,1.304891716,0.371941165,1.18063981,17.69619022,1.075961452,0.257129659,17.60266108,4.780168353,3.772620584,6.099116236,0.01,0.01,8.971760333,6.109448972,1.466184958,4.948968332,10.27968803,,,,
1471,0.100324,8,1.747936724,1.600572297,9.4e-05,4.95434712,WC,0.01,CHG,0.023444768,0.057233043,5.845651128,1.105721839,94.68254472,4.79151218,0.080799377,0.277888453,0.426097357,0.103690519,0.056857533,0.19636913,5.737744844,4.790792782,0.079411584,0.282683303,0.191432607,94.70817517,162.6736771,0.052931474,152.8206724,215.7321023,2.659368364,0.095069089,0.0,0.103020621,0.402548413,,,1.297165131,0.366350776,1.177141106,17.68396495,1.083933972,0.254742134,17.58854346,4.787933238,3.792771527,6.100688431,0.01,0.010011676,8.966650417,6.110640404,1.514360541,5.020435159,9.845355259,,,,
1472,0.100265,8,1.504463818,0.015,9.4e-05,0.00032,WC,0.01,WC,0.367311125,0.080106614,5.771349597,1.015679229,91.23681388,7.961965268,0.076555977,0.287767763,0.397011784,0.116094223,0.072398435,0.166121636,5.624721152,7.94124249,0.077581647,0.284504194,0.170127363,91.28308842,165.8700306,0.085906649,158.381965,211.1410185,3.954261467,0.0,0.0,0.117864765,0.397487738,,,1.522083916,0.473751936,1.2,17.69254622,0.838764899,0.233802638,16.8,4.771656091,3.934859943,6.106674437,0.010323999,0.016792329,9.013925007,6.109140239,1.675413,5.244086018,10.94835335,,,,
1473,0.1002,6,1.040911334,6.687543442,0.165265446,0.00032,WC,0.035908128,CHG,0.0,0.11106825,5.789069789,1.006234823,91.50078001,7.683608836,0.096816039,0.284381348,0.590890921,0.095039601,0.108505625,0.063103182,5.633482781,7.641583541,0.097212403,0.282105182,0.060521543,91.54747993,162.9358264,0.130895791,166.9992921,207.9930405,3.911175368,0.122255797,0.0,0.09817327,0.605080817,,,1.517412003,0.468433876,1.199930899,17.69368407,0.852144979,0.232383445,16.81188918,4.724264675,3.934091254,6.109379647,0.01,0.019871298,9.024337265,6.110060416,1.653254581,5.208444366,10.91085621,,,,
1474,0.100388,8,1.484567697,0.596788535,9.4e-05,0.00032,WC,5.688219022,WC,0.0,0.107181168,5.754426152,1.509665274,91.56370357,7.577951653,0.09604061,0.258566247,0.59729963,0.097175296,0.108034578,0.061109328,5.577434418,7.651761858,0.096823884,0.258453184,0.063178921,91.60445,158.3954683,1.397142383,157.9800989,218.691002,2.798920399,3.942895493,1.854421889,0.096133688,0.590939115,,,1.52158853,0.47355824,1.199163353,17.68320054,0.843610609,0.230470132,16.80419881,4.72004924,3.914268973,6.112980699,0.012684235,0.017728295,9.022977587,6.108957489,1.730301289,5.350223098,10.67380571,,,,
1475,0.100416,6,1.066815777,4.348157173,9.4e-05,0.00032,WC,0.01,CHG,0.781117884,0.109653541,5.742597882,1.64236141,91.64965399,7.581162342,0.096676433,0.249599027,0.588518578,0.097639169,0.10989194,0.057899451,5.504259363,7.594261948,0.094821541,0.250210133,0.057302261,91.60514531,154.378348,1.713511004,156.1267877,223.0495188,2.457609454,5.034612617,2.608989281,0.097730122,0.596840757,,,1.52046715,0.467236935,1.2,17.68700711,0.85604528,0.234583362,16.8,4.727522995,3.78750143,6.119664212,0.020213879,0.010055441,9.023020172,6.110634247,2.024374714,5.695791274,11.26531744,,,,
1476,0.100416,7,1.178889026,0.015,0.05583395,2.999899822,WC,2.977390655,CHG,0.0,0.111832343,5.742514442,1.661162474,91.64556609,7.584397564,0.096556283,0.250400409,0.589993726,0.095735273,0.110539117,0.05891953,5.560502763,7.597238467,0.094642199,0.251697217,0.058466056,91.54922377,154.7484979,1.708124454,155.9065066,224.0240249,2.516550144,5.094198062,2.5049408,0.094928297,0.592269887,,,1.522704649,0.472336367,1.197296576,17.68524761,0.857222461,0.232834495,16.8,4.748386248,3.802934115,6.119458076,0.019447473,0.01,9.012742775,6.111284422,2.017862115,5.723492468,11.66433255,,,,
1477,0.100426,6,1.041252801,0.015,0.128557992,0.00032,WC,0.01,CHG,0.0,0.107100655,5.745002481,1.667821936,91.57613976,7.544713656,0.097179364,0.24787127,0.606741115,0.097174492,0.108262189,0.063075696,5.514347872,7.598362026,0.097557266,0.252273528,0.060717654,91.67448082,156.1889174,1.754071244,155.851345,223.0853377,2.486706963,4.930760596,2.465335691,0.096726909,0.579046922,,,1.524940506,0.46949044,1.2,17.6934521,0.83862421,0.229970425,16.80742973,4.726729189,3.88636502,6.120093779,0.01,0.01,8.952115014,6.115097333,2.055210672,5.798966093,10.3779267,,,,
1478,0.100426,6,1.050466838,0.015,9.4e-05,0.00032,WC,0.01,CHG,0.0,0.108921093,5.745918248,1.675936956,91.67202059,7.623410835,0.096032114,0.255944846,0.606037167,0.097543183,0.111062477,0.059175318,5.516303965,7.537386965,0.096514018,0.250593939,0.056867293,91.56452432,156.9317704,1.732332647,156.71276,226.2736668,2.550316194,5.065127813,2.385310699,0.095919324,0.584306304,,,1.514410706,0.46885768,1.198910194,17.69087935,0.860405211,0.228810159,16.8,4.697306051,3.882668806,6.12009376,0.010022702,0.01,8.956396957,6.115768019,2.056413522,5.797966721,10.71605507,,,,
1479,0.100476,8,1.816364374,0.015,0.219654736,4.435170603,WC,0.01,WC,0.0,0.075811231,5.843732412,1.631567294,95.04239843,4.349086502,0.112332029,0.247124882,0.6749113,0.089981396,0.077829319,0.062749219,5.650863054,4.371837782,0.113341669,0.246414764,0.06114347,95.08630231,154.4122915,1.142393443,159.6983834,225.7816711,1.712503949,3.278059152,1.645973336,0.090527974,0.649618128,,,1.518970352,0.468634786,1.198530364,17.6940824,0.847695552,0.225371534,16.8,4.71447864,3.865376902,6.115332518,0.010291631,0.010070978,8.961356759,6.115572093,2.070503212,5.812656622,10.79373061,,,,
